"仓库(填写编号，例如001,002)",物流方式（填写名称，比如Fedex Ground）,国家简码,邮编起,邮编止,属性(填写数字：0普通 1偏远 2超级偏远),备注
004,MBB DEUPS,,ES_37629,,3,,
004,MBB DEUPS,,ES_3763,,3,,
004,MBB DEUPS,,ES_3764,,3,,
004,MBB DEUPS,,ES_3765,,3,,
004,MBB DEUPS,,ES_3766,,3,,
004,MBB DEUPS,,ES_3767,,3,,
004,MBB DEUPS,,ES_3768,,3,,
004,MBB DEUPS,,ES_37690,,3,,
004,MBB DEUPS,,ES_37695,,3,,
004,MBB DEUPS,,ES_37696,,3,,
004,MBB DEUPS,,ES_37697,,3,,
004,MBB DEUPS,,ES_37698,,3,,
004,MBB DEUPS,,ES_37699,,3,,
004,MBB DEUPS,,ES_37701,,3,,
004,MBB DEUPS,,ES_37702,,3,,
004,MBB DEUPS,,ES_37703,,3,,
004,MBB DEUPS,,ES_37704,,3,,
004,MBB DEUPS,,ES_37705,,3,,
004,MBB DEUPS,,ES_37706,,3,,
004,MBB DEUPS,,ES_37707,,3,,
004,MBB DEUPS,,ES_37708,,3,,
004,MBB DEUPS,,ES_37709,,3,,
004,MBB DEUPS,,ES_3771,,3,,
004,MBB DEUPS,,ES_37720,,3,,
004,MBB DEUPS,,ES_37721,,3,,
004,MBB DEUPS,,ES_37722,,3,,
004,MBB DEUPS,,ES_37723,,3,,
004,MBB DEUPS,,ES_37724,,3,,
004,MBB DEUPS,,ES_37727,,3,,
004,MBB DEUPS,,ES_37729,,3,,
004,MBB DEUPS,,ES_3773,,3,,
004,MBB DEUPS,,ES_3774,,3,,
004,MBB DEUPS,,ES_3775,,3,,
004,MBB DEUPS,,ES_37760,,3,,
004,MBB DEUPS,,ES_37762,,3,,
004,MBB DEUPS,,ES_37763,,3,,
004,MBB DEUPS,,ES_37764,,3,,
004,MBB DEUPS,,ES_37765,,3,,
004,MBB DEUPS,,ES_37766,,3,,
004,MBB DEUPS,,ES_37767,,3,,
004,MBB DEUPS,,ES_37768,,3,,
004,MBB DEUPS,,ES_37769,,3,,
004,MBB DEUPS,,ES_3777,,3,,
004,MBB DEUPS,,ES_3778,,3,,
004,MBB DEUPS,,ES_3779,,3,,
004,MBB DEUPS,,ES_3780,,3,,
004,MBB DEUPS,,ES_3781,,3,,
004,MBB DEUPS,,ES_3782,,3,,
004,MBB DEUPS,,ES_3783,,3,,
004,MBB DEUPS,,ES_3784,,3,,
004,MBB DEUPS,,ES_3785,,3,,
004,MBB DEUPS,,ES_3786,,3,,
004,MBB DEUPS,,ES_37870,,3,,
004,MBB DEUPS,,ES_37871,,3,,
004,MBB DEUPS,,ES_37873,,3,,
004,MBB DEUPS,,ES_37874,,3,,
004,MBB DEUPS,,ES_37875,,3,,
004,MBB DEUPS,,ES_37876,,3,,
004,MBB DEUPS,,ES_37877,,3,,
004,MBB DEUPS,,ES_37878,,3,,
004,MBB DEUPS,,ES_37879,,3,,
004,MBB DEUPS,,ES_37881,,3,,
004,MBB DEUPS,,ES_37882,,3,,
004,MBB DEUPS,,ES_37883,,3,,
004,MBB DEUPS,,ES_37884,,3,,
004,MBB DEUPS,,ES_37885,,3,,
004,MBB DEUPS,,ES_37886,,3,,
004,MBB DEUPS,,ES_37887,,3,,
004,MBB DEUPS,,ES_37888,,3,,
004,MBB DEUPS,,ES_37889,,3,,
004,MBB DEUPS,,ES_3789,,3,,
004,MBB DEUPS,,ES_37901,,3,,
004,MBB DEUPS,,ES_37902,,3,,
004,MBB DEUPS,,ES_37903,,3,,
004,MBB DEUPS,,ES_37904,,3,,
004,MBB DEUPS,,ES_37905,,3,,
004,MBB DEUPS,,ES_37906,,3,,
004,MBB DEUPS,,ES_37907,,3,,
004,MBB DEUPS,,ES_37908,,3,,
004,MBB DEUPS,,ES_37909,,3,,
004,MBB DEUPS,,ES_3791,,3,,
004,MBB DEUPS,,ES_3792,,3,,
004,MBB DEUPS,,ES_3793,,3,,
004,MBB DEUPS,,ES_3794,,3,,
004,MBB DEUPS,,ES_3795,,3,,
004,MBB DEUPS,,ES_3796,,3,,
004,MBB DEUPS,,ES_3797,,3,,
004,MBB DEUPS,,ES_3798,,3,,
004,MBB DEUPS,,ES_3799,,3,,
004,MBB DEUPS,,ES_3910,,3,,
004,MBB DEUPS,,ES_3911,,3,,
004,MBB DEUPS,,ES_3912,,3,,
004,MBB DEUPS,,ES_3913,,3,,
004,MBB DEUPS,,ES_3914,,3,,
004,MBB DEUPS,,ES_3915,,3,,
004,MBB DEUPS,,ES_3916,,3,,
004,MBB DEUPS,,ES_3917,,3,,
004,MBB DEUPS,,ES_3918,,3,,
004,MBB DEUPS,,ES_39190,,3,,
004,MBB DEUPS,,ES_39191,,3,,
004,MBB DEUPS,,ES_39192,,3,,
004,MBB DEUPS,,ES_39193,,3,,
004,MBB DEUPS,,ES_39194,,3,,
004,MBB DEUPS,,ES_39195,,3,,
004,MBB DEUPS,,ES_39196,,3,,
004,MBB DEUPS,,ES_39197,,3,,
004,MBB DEUPS,,ES_39211,,3,,
004,MBB DEUPS,,ES_39212,,3,,
004,MBB DEUPS,,ES_39213,,3,,
004,MBB DEUPS,,ES_39214,,3,,
004,MBB DEUPS,,ES_39215,,3,,
004,MBB DEUPS,,ES_39216,,3,,
004,MBB DEUPS,,ES_39217,,3,,
004,MBB DEUPS,,ES_39218,,3,,
004,MBB DEUPS,,ES_39219,,3,,
004,MBB DEUPS,,ES_39220,,3,,
004,MBB DEUPS,,ES_39221,,3,,
004,MBB DEUPS,,ES_39222,,3,,
004,MBB DEUPS,,ES_39223,,3,,
004,MBB DEUPS,,ES_39224,,3,,
004,MBB DEUPS,,ES_39225,,3,,
004,MBB DEUPS,,ES_39226,,3,,
004,MBB DEUPS,,ES_39227,,3,,
004,MBB DEUPS,,ES_39228,,3,,
004,MBB DEUPS,,ES_39230,,3,,
004,MBB DEUPS,,ES_39232,,3,,
004,MBB DEUPS,,ES_39234,,3,,
004,MBB DEUPS,,ES_39235,,3,,
004,MBB DEUPS,,ES_39236,,3,,
004,MBB DEUPS,,ES_39237,,3,,
004,MBB DEUPS,,ES_39238,,3,,
004,MBB DEUPS,,ES_39239,,3,,
004,MBB DEUPS,,ES_39240,,3,,
004,MBB DEUPS,,ES_39241,,3,,
004,MBB DEUPS,,ES_39242,,3,,
004,MBB DEUPS,,ES_39243,,3,,
004,MBB DEUPS,,ES_39244,,3,,
004,MBB DEUPS,,ES_39245,,3,,
004,MBB DEUPS,,ES_39246,,3,,
004,MBB DEUPS,,ES_39247,,3,,
004,MBB DEUPS,,ES_3925,,3,,
004,MBB DEUPS,,ES_3926,,3,,
004,MBB DEUPS,,ES_3927,,3,,
004,MBB DEUPS,,ES_3928,,3,,
004,MBB DEUPS,,ES_39291,,3,,
004,MBB DEUPS,,ES_39292,,3,,
004,MBB DEUPS,,ES_39293,,3,,
004,MBB DEUPS,,ES_39294,,3,,
004,MBB DEUPS,,ES_3931,,3,,
004,MBB DEUPS,,ES_3932,,3,,
004,MBB DEUPS,,ES_3933,,3,,
004,MBB DEUPS,,ES_3934,,3,,
004,MBB DEUPS,,ES_3935,,3,,
004,MBB DEUPS,,ES_39360,,3,,
004,MBB DEUPS,,ES_39407,,3,,
004,MBB DEUPS,,ES_39408,,3,,
004,MBB DEUPS,,ES_39409,,3,,
004,MBB DEUPS,,ES_39410,,3,,
004,MBB DEUPS,,ES_39411,,3,,
004,MBB DEUPS,,ES_39412,,3,,
004,MBB DEUPS,,ES_39413,,3,,
004,MBB DEUPS,,ES_39414,,3,,
004,MBB DEUPS,,ES_39415,,3,,
004,MBB DEUPS,,ES_39416,,3,,
004,MBB DEUPS,,ES_39418,,3,,
004,MBB DEUPS,,ES_39419,,3,,
004,MBB DEUPS,,ES_3942,,3,,
004,MBB DEUPS,,ES_3943,,3,,
004,MBB DEUPS,,ES_3944,,3,,
004,MBB DEUPS,,ES_3945,,3,,
004,MBB DEUPS,,ES_3946,,3,,
004,MBB DEUPS,,ES_3947,,3,,
004,MBB DEUPS,,ES_3948,,3,,
004,MBB DEUPS,,ES_3949,,3,,
004,MBB DEUPS,,ES_39501,,3,,
004,MBB DEUPS,,ES_39502,,3,,
004,MBB DEUPS,,ES_39503,,3,,
004,MBB DEUPS,,ES_39504,,3,,
004,MBB DEUPS,,ES_39505,,3,,
004,MBB DEUPS,,ES_39506,,3,,
004,MBB DEUPS,,ES_39507,,3,,
004,MBB DEUPS,,ES_39509,,3,,
004,MBB DEUPS,,ES_3951,,3,,
004,MBB DEUPS,,ES_39520,,3,,
004,MBB DEUPS,,ES_39521,,3,,
004,MBB DEUPS,,ES_39522,,3,,
004,MBB DEUPS,,ES_39523,,3,,
004,MBB DEUPS,,ES_39524,,3,,
004,MBB DEUPS,,ES_39525,,3,,
004,MBB DEUPS,,ES_39526,,3,,
004,MBB DEUPS,,ES_39527,,3,,
004,MBB DEUPS,,ES_39528,,3,,
004,MBB DEUPS,,ES_3953,,3,,
004,MBB DEUPS,,ES_3954,,3,,
004,MBB DEUPS,,ES_39550,,3,,
004,MBB DEUPS,,ES_39551,,3,,
004,MBB DEUPS,,ES_39553,,3,,
004,MBB DEUPS,,ES_39554,,3,,
004,MBB DEUPS,,ES_39555,,3,,
004,MBB DEUPS,,ES_39556,,3,,
004,MBB DEUPS,,ES_39557,,3,,
004,MBB DEUPS,,ES_39558,,3,,
004,MBB DEUPS,,ES_39559,,3,,
004,MBB DEUPS,,ES_3956,,3,,
004,MBB DEUPS,,ES_3957,,3,,
004,MBB DEUPS,,ES_3958,,3,,
004,MBB DEUPS,,ES_39590,,3,,
004,MBB DEUPS,,ES_39591,,3,,
004,MBB DEUPS,,ES_39592,,3,,
004,MBB DEUPS,,ES_39593,,3,,
004,MBB DEUPS,,ES_39594,,3,,
004,MBB DEUPS,,ES_39595,,3,,
004,MBB DEUPS,,ES_39608,,3,,
004,MBB DEUPS,,ES_39612,,3,,
004,MBB DEUPS,,ES_39613,,3,,
004,MBB DEUPS,,ES_39614,,3,,
004,MBB DEUPS,,ES_39615,,3,,
004,MBB DEUPS,,ES_39616,,3,,
004,MBB DEUPS,,ES_39617,,3,,
004,MBB DEUPS,,ES_39618,,3,,
004,MBB DEUPS,,ES_39619,,3,,
004,MBB DEUPS,,ES_3962,,3,,
004,MBB DEUPS,,ES_3963,,3,,
004,MBB DEUPS,,ES_3964,,3,,
004,MBB DEUPS,,ES_3965,,3,,
004,MBB DEUPS,,ES_3966,,3,,
004,MBB DEUPS,,ES_39670,,3,,
004,MBB DEUPS,,ES_39671,,3,,
004,MBB DEUPS,,ES_39672,,3,,
004,MBB DEUPS,,ES_39673,,3,,
004,MBB DEUPS,,ES_39674,,3,,
004,MBB DEUPS,,ES_39675,,3,,
004,MBB DEUPS,,ES_39676,,3,,
004,MBB DEUPS,,ES_39677,,3,,
004,MBB DEUPS,,ES_39679,,3,,
004,MBB DEUPS,,ES_3968,,3,,
004,MBB DEUPS,,ES_3969,,3,,
004,MBB DEUPS,,ES_39706,,3,,
004,MBB DEUPS,,ES_39707,,3,,
004,MBB DEUPS,,ES_39708,,3,,
004,MBB DEUPS,,ES_3971,,3,,
004,MBB DEUPS,,ES_39720,,3,,
004,MBB DEUPS,,ES_39722,,3,,
004,MBB DEUPS,,ES_39723,,3,,
004,MBB DEUPS,,ES_39724,,3,,
004,MBB DEUPS,,ES_39726,,3,,
004,MBB DEUPS,,ES_39727,,3,,
004,MBB DEUPS,,ES_39728,,3,,
004,MBB DEUPS,,ES_39729,,3,,
004,MBB DEUPS,,ES_39730,,3,,
004,MBB DEUPS,,ES_39731,,3,,
004,MBB DEUPS,,ES_39732,,3,,
004,MBB DEUPS,,ES_39733,,3,,
004,MBB DEUPS,,ES_39734,,3,,
004,MBB DEUPS,,ES_39735,,3,,
004,MBB DEUPS,,ES_39736,,3,,
004,MBB DEUPS,,ES_39738,,3,,
004,MBB DEUPS,,ES_39749,,3,,
004,MBB DEUPS,,ES_3975,,3,,
004,MBB DEUPS,,ES_39760,,3,,
004,MBB DEUPS,,ES_39761,,3,,
004,MBB DEUPS,,ES_39762,,3,,
004,MBB DEUPS,,ES_39763,,3,,
004,MBB DEUPS,,ES_39764,,3,,
004,MBB DEUPS,,ES_39765,,3,,
004,MBB DEUPS,,ES_39766,,3,,
004,MBB DEUPS,,ES_39776,,3,,
004,MBB DEUPS,,ES_39777,,3,,
004,MBB DEUPS,,ES_39778,,3,,
004,MBB DEUPS,,ES_39779,,3,,
004,MBB DEUPS,,ES_3978,,3,,
004,MBB DEUPS,,ES_3979,,3,,
004,MBB DEUPS,,ES_39800,,3,,
004,MBB DEUPS,,ES_39801,,3,,
004,MBB DEUPS,,ES_39802,,3,,
004,MBB DEUPS,,ES_39803,,3,,
004,MBB DEUPS,,ES_39804,,3,,
004,MBB DEUPS,,ES_39805,,3,,
004,MBB DEUPS,,ES_39806,,3,,
004,MBB DEUPS,,ES_39808,,3,,
004,MBB DEUPS,,ES_39809,,3,,
004,MBB DEUPS,,ES_39811,,3,,
004,MBB DEUPS,,ES_39812,,3,,
004,MBB DEUPS,,ES_39813,,3,,
004,MBB DEUPS,,ES_39814,,3,,
004,MBB DEUPS,,ES_39815,,3,,
004,MBB DEUPS,,ES_39816,,3,,
004,MBB DEUPS,,ES_39817,,3,,
004,MBB DEUPS,,ES_39818,,3,,
004,MBB DEUPS,,ES_39819,,3,,
004,MBB DEUPS,,ES_39820,,3,,
004,MBB DEUPS,,ES_39849,,3,,
004,MBB DEUPS,,ES_3985,,3,,
004,MBB DEUPS,,ES_3986,,3,,
004,MBB DEUPS,,ES_3987,,3,,
004,MBB DEUPS,,ES_3988,,3,,
004,MBB DEUPS,,ES_39891,,3,,
004,MBB DEUPS,,ES_39892,,3,,
004,MBB DEUPS,,ES_39893,,3,,
004,MBB DEUPS,,ES_39894,,3,,
004,MBB DEUPS,,ES_39895,,3,,
004,MBB DEUPS,,ES_39896,,3,,
004,MBB DEUPS,,ES_39897,,3,,
004,MBB DEUPS,,ES_39898,,3,,
004,MBB DEUPS,,ES_39899,,3,,
004,MBB DEUPS,,ES_399,,3,,
004,MBB DEUPS,,ES_4010,,3,,
004,MBB DEUPS,,ES_4011,,3,,
004,MBB DEUPS,,ES_4012,,3,,
004,MBB DEUPS,,ES_4013,,3,,
004,MBB DEUPS,,ES_40140,,3,,
004,MBB DEUPS,,ES_40141,,3,,
004,MBB DEUPS,,ES_40142,,3,,
004,MBB DEUPS,,ES_40144,,3,,
004,MBB DEUPS,,ES_40145,,3,,
004,MBB DEUPS,,ES_40146,,3,,
004,MBB DEUPS,,ES_40147,,3,,
004,MBB DEUPS,,ES_40148,,3,,
004,MBB DEUPS,,ES_40149,,3,,
004,MBB DEUPS,,ES_4015,,3,,
004,MBB DEUPS,,ES_4016,,3,,
004,MBB DEUPS,,ES_40170,,3,,
004,MBB DEUPS,,ES_40171,,3,,
004,MBB DEUPS,,ES_40172,,3,,
004,MBB DEUPS,,ES_40173,,3,,
004,MBB DEUPS,,ES_40175,,3,,
004,MBB DEUPS,,ES_40176,,3,,
004,MBB DEUPS,,ES_40177,,3,,
004,MBB DEUPS,,ES_40179,,3,,
004,MBB DEUPS,,ES_40180,,3,,
004,MBB DEUPS,,ES_40181,,3,,
004,MBB DEUPS,,ES_40182,,3,,
004,MBB DEUPS,,ES_40183,,3,,
004,MBB DEUPS,,ES_40184,,3,,
004,MBB DEUPS,,ES_40186,,3,,
004,MBB DEUPS,,ES_40187,,3,,
004,MBB DEUPS,,ES_40188,,3,,
004,MBB DEUPS,,ES_40189,,3,,
004,MBB DEUPS,,ES_4019,,3,,
004,MBB DEUPS,,ES_40201,,3,,
004,MBB DEUPS,,ES_40202,,3,,
004,MBB DEUPS,,ES_40203,,3,,
004,MBB DEUPS,,ES_40204,,3,,
004,MBB DEUPS,,ES_40205,,3,,
004,MBB DEUPS,,ES_40206,,3,,
004,MBB DEUPS,,ES_40207,,3,,
004,MBB DEUPS,,ES_40208,,3,,
004,MBB DEUPS,,ES_40209,,3,,
004,MBB DEUPS,,ES_40213,,3,,
004,MBB DEUPS,,ES_40214,,3,,
004,MBB DEUPS,,ES_40215,,3,,
004,MBB DEUPS,,ES_40216,,3,,
004,MBB DEUPS,,ES_40217,,3,,
004,MBB DEUPS,,ES_40219,,3,,
004,MBB DEUPS,,ES_4022,,3,,
004,MBB DEUPS,,ES_40230,,3,,
004,MBB DEUPS,,ES_40234,,3,,
004,MBB DEUPS,,ES_40237,,3,,
004,MBB DEUPS,,ES_40238,,3,,
004,MBB DEUPS,,ES_40239,,3,,
004,MBB DEUPS,,ES_4024,,3,,
004,MBB DEUPS,,ES_4025,,3,,
004,MBB DEUPS,,ES_4026,,3,,
004,MBB DEUPS,,ES_4027,,3,,
004,MBB DEUPS,,ES_4028,,3,,
004,MBB DEUPS,,ES_40290,,3,,
004,MBB DEUPS,,ES_40291,,3,,
004,MBB DEUPS,,ES_40292,,3,,
004,MBB DEUPS,,ES_40293,,3,,
004,MBB DEUPS,,ES_40295,,3,,
004,MBB DEUPS,,ES_40296,,3,,
004,MBB DEUPS,,ES_40297,,3,,
004,MBB DEUPS,,ES_40298,,3,,
004,MBB DEUPS,,ES_40299,,3,,
004,MBB DEUPS,,ES_4030,,3,,
004,MBB DEUPS,,ES_40311,,3,,
004,MBB DEUPS,,ES_40312,,3,,
004,MBB DEUPS,,ES_40313,,3,,
004,MBB DEUPS,,ES_40314,,3,,
004,MBB DEUPS,,ES_40315,,3,,
004,MBB DEUPS,,ES_40316,,3,,
004,MBB DEUPS,,ES_40317,,3,,
004,MBB DEUPS,,ES_40318,,3,,
004,MBB DEUPS,,ES_40319,,3,,
004,MBB DEUPS,,ES_4032,,3,,
004,MBB DEUPS,,ES_4033,,3,,
004,MBB DEUPS,,ES_4034,,3,,
004,MBB DEUPS,,ES_40350,,3,,
004,MBB DEUPS,,ES_40351,,3,,
004,MBB DEUPS,,ES_40352,,3,,
004,MBB DEUPS,,ES_40353,,3,,
004,MBB DEUPS,,ES_40354,,3,,
004,MBB DEUPS,,ES_40355,,3,,
004,MBB DEUPS,,ES_40357,,3,,
004,MBB DEUPS,,ES_40359,,3,,
004,MBB DEUPS,,ES_4036,,3,,
004,MBB DEUPS,,ES_4037,,3,,
004,MBB DEUPS,,ES_4038,,3,,
004,MBB DEUPS,,ES_40390,,3,,
004,MBB DEUPS,,ES_40391,,3,,
004,MBB DEUPS,,ES_40392,,3,,
004,MBB DEUPS,,ES_40393,,3,,
004,MBB DEUPS,,ES_40395,,3,,
004,MBB DEUPS,,ES_40396,,3,,
004,MBB DEUPS,,ES_40397,,3,,
004,MBB DEUPS,,ES_40398,,3,,
004,MBB DEUPS,,ES_40399,,3,,
004,MBB DEUPS,,ES_40401,,3,,
004,MBB DEUPS,,ES_40402,,3,,
004,MBB DEUPS,,ES_40403,,3,,
004,MBB DEUPS,,ES_40404,,3,,
004,MBB DEUPS,,ES_40405,,3,,
004,MBB DEUPS,,ES_40406,,3,,
004,MBB DEUPS,,ES_40407,,3,,
004,MBB DEUPS,,ES_40408,,3,,
004,MBB DEUPS,,ES_40410,,3,,
004,MBB DEUPS,,ES_40411,,3,,
004,MBB DEUPS,,ES_40412,,3,,
004,MBB DEUPS,,ES_40413,,3,,
004,MBB DEUPS,,ES_40414,,3,,
004,MBB DEUPS,,ES_40415,,3,,
004,MBB DEUPS,,ES_40416,,3,,
004,MBB DEUPS,,ES_40417,,3,,
004,MBB DEUPS,,ES_40418,,3,,
004,MBB DEUPS,,ES_4042,,3,,
004,MBB DEUPS,,ES_4043,,3,,
004,MBB DEUPS,,ES_40440,,3,,
004,MBB DEUPS,,ES_40441,,3,,
004,MBB DEUPS,,ES_40442,,3,,
004,MBB DEUPS,,ES_40443,,3,,
004,MBB DEUPS,,ES_40444,,3,,
004,MBB DEUPS,,ES_40445,,3,,
004,MBB DEUPS,,ES_40446,,3,,
004,MBB DEUPS,,ES_40447,,3,,
004,MBB DEUPS,,ES_40448,,3,,
004,MBB DEUPS,,ES_4045,,3,,
004,MBB DEUPS,,ES_4046,,3,,
004,MBB DEUPS,,ES_4047,,3,,
004,MBB DEUPS,,ES_4048,,3,,
004,MBB DEUPS,,ES_40490,,3,,
004,MBB DEUPS,,ES_40494,,3,,
004,MBB DEUPS,,ES_40495,,3,,
004,MBB DEUPS,,ES_40496,,3,,
004,MBB DEUPS,,ES_40497,,3,,
004,MBB DEUPS,,ES_40498,,3,,
004,MBB DEUPS,,ES_40499,,3,,
004,MBB DEUPS,,ES_4050,,3,,
004,MBB DEUPS,,ES_40510,,3,,
004,MBB DEUPS,,ES_40511,,3,,
004,MBB DEUPS,,ES_40512,,3,,
004,MBB DEUPS,,ES_40514,,3,,
004,MBB DEUPS,,ES_40516,,3,,
004,MBB DEUPS,,ES_40518,,3,,
004,MBB DEUPS,,ES_40519,,3,,
004,MBB DEUPS,,ES_4052,,3,,
004,MBB DEUPS,,ES_40530,,3,,
004,MBB DEUPS,,ES_40532,,3,,
004,MBB DEUPS,,ES_40533,,3,,
004,MBB DEUPS,,ES_40534,,3,,
004,MBB DEUPS,,ES_40535,,3,,
004,MBB DEUPS,,ES_40536,,3,,
004,MBB DEUPS,,ES_40537,,3,,
004,MBB DEUPS,,ES_40538,,3,,
004,MBB DEUPS,,ES_40539,,3,,
004,MBB DEUPS,,ES_4054,,3,,
004,MBB DEUPS,,ES_40550,,3,,
004,MBB DEUPS,,ES_40551,,3,,
004,MBB DEUPS,,ES_40554,,3,,
004,MBB DEUPS,,ES_40556,,3,,
004,MBB DEUPS,,ES_40557,,3,,
004,MBB DEUPS,,ES_40558,,3,,
004,MBB DEUPS,,ES_40559,,3,,
004,MBB DEUPS,,ES_40560,,3,,
004,MBB DEUPS,,ES_40561,,3,,
004,MBB DEUPS,,ES_40562,,3,,
004,MBB DEUPS,,ES_40563,,3,,
004,MBB DEUPS,,ES_40564,,3,,
004,MBB DEUPS,,ES_40565,,3,,
004,MBB DEUPS,,ES_40566,,3,,
004,MBB DEUPS,,ES_40567,,3,,
004,MBB DEUPS,,ES_40569,,3,,
004,MBB DEUPS,,ES_4057,,3,,
004,MBB DEUPS,,ES_4058,,3,,
004,MBB DEUPS,,ES_40590,,3,,
004,MBB DEUPS,,ES_40591,,3,,
004,MBB DEUPS,,ES_40592,,3,,
004,MBB DEUPS,,ES_40593,,3,,
004,MBB DEUPS,,ES_40595,,3,,
004,MBB DEUPS,,ES_40596,,3,,
004,MBB DEUPS,,ES_40597,,3,,
004,MBB DEUPS,,ES_40598,,3,,
004,MBB DEUPS,,ES_40599,,3,,
004,MBB DEUPS,,ES_406,,3,,
004,MBB DEUPS,,ES_407,,3,,
004,MBB DEUPS,,ES_408,,3,,
004,MBB DEUPS,,ES_409,,3,,
004,MBB DEUPS,,ES_4111,,3,,
004,MBB DEUPS,,ES_4114,,3,,
004,MBB DEUPS,,ES_4115,,3,,
004,MBB DEUPS,,ES_4116,,3,,
004,MBB DEUPS,,ES_4117,,3,,
004,MBB DEUPS,,ES_4118,,3,,
004,MBB DEUPS,,ES_4119,,3,,
004,MBB DEUPS,,ES_412,,3,,
004,MBB DEUPS,,ES_41300,,3,,
004,MBB DEUPS,,ES_41318,,3,,
004,MBB DEUPS,,ES_41319,,3,,
004,MBB DEUPS,,ES_41320,,3,,
004,MBB DEUPS,,ES_41321,,3,,
004,MBB DEUPS,,ES_41322,,3,,
004,MBB DEUPS,,ES_41323,,3,,
004,MBB DEUPS,,ES_41324,,3,,
004,MBB DEUPS,,ES_41325,,3,,
004,MBB DEUPS,,ES_41326,,3,,
004,MBB DEUPS,,ES_41327,,3,,
004,MBB DEUPS,,ES_41328,,3,,
004,MBB DEUPS,,ES_4133,,3,,
004,MBB DEUPS,,ES_4134,,3,,
004,MBB DEUPS,,ES_4135,,3,,
004,MBB DEUPS,,ES_4136,,3,,
004,MBB DEUPS,,ES_4137,,3,,
004,MBB DEUPS,,ES_4138,,3,,
004,MBB DEUPS,,ES_41390,,3,,
004,MBB DEUPS,,ES_41409,,3,,
004,MBB DEUPS,,ES_4142,,3,,
004,MBB DEUPS,,ES_4143,,3,,
004,MBB DEUPS,,ES_41449,,3,,
004,MBB DEUPS,,ES_4145,,3,,
004,MBB DEUPS,,ES_4146,,3,,
004,MBB DEUPS,,ES_4147,,3,,
004,MBB DEUPS,,ES_41550,,3,,
004,MBB DEUPS,,ES_41564,,3,,
004,MBB DEUPS,,ES_41565,,3,,
004,MBB DEUPS,,ES_41566,,3,,
004,MBB DEUPS,,ES_41567,,3,,
004,MBB DEUPS,,ES_41568,,3,,
004,MBB DEUPS,,ES_41569,,3,,
004,MBB DEUPS,,ES_4157,,3,,
004,MBB DEUPS,,ES_4158,,3,,
004,MBB DEUPS,,ES_4159,,3,,
004,MBB DEUPS,,ES_41610,,3,,
004,MBB DEUPS,,ES_41630,,3,,
004,MBB DEUPS,,ES_4165,,3,,
004,MBB DEUPS,,ES_4166,,3,,
004,MBB DEUPS,,ES_41670,,3,,
004,MBB DEUPS,,ES_41719,,3,,
004,MBB DEUPS,,ES_41727,,3,,
004,MBB DEUPS,,ES_41728,,3,,
004,MBB DEUPS,,ES_41729,,3,,
004,MBB DEUPS,,ES_41749,,3,,
004,MBB DEUPS,,ES_4175,,3,,
004,MBB DEUPS,,ES_4176,,3,,
004,MBB DEUPS,,ES_4177,,3,,
004,MBB DEUPS,,ES_41780,,3,,
004,MBB DEUPS,,ES_41804,,3,,
004,MBB DEUPS,,ES_41805,,3,,
004,MBB DEUPS,,ES_41806,,3,,
004,MBB DEUPS,,ES_41807,,3,,
004,MBB DEUPS,,ES_41808,,3,,
004,MBB DEUPS,,ES_41809,,3,,
004,MBB DEUPS,,ES_4181,,3,,
004,MBB DEUPS,,ES_4182,,3,,
004,MBB DEUPS,,ES_41830,,3,,
004,MBB DEUPS,,ES_41849,,3,,
004,MBB DEUPS,,ES_4185,,3,,
004,MBB DEUPS,,ES_4186,,3,,
004,MBB DEUPS,,ES_4187,,3,,
004,MBB DEUPS,,ES_4188,,3,,
004,MBB DEUPS,,ES_4189,,3,,
004,MBB DEUPS,,ES_41908,,3,,
004,MBB DEUPS,,ES_41928,,3,,
004,MBB DEUPS,,ES_41970,,3,,
004,MBB DEUPS,,ES_41989,,3,,
004,MBB DEUPS,,ES_4199,,3,,
004,MBB DEUPS,,ES_42100,,3,,
004,MBB DEUPS,,ES_42101,,3,,
004,MBB DEUPS,,ES_42102,,3,,
004,MBB DEUPS,,ES_42103,,3,,
004,MBB DEUPS,,ES_42104,,3,,
004,MBB DEUPS,,ES_42107,,3,,
004,MBB DEUPS,,ES_42108,,3,,
004,MBB DEUPS,,ES_42109,,3,,
004,MBB DEUPS,,ES_42110,,3,,
004,MBB DEUPS,,ES_42112,,3,,
004,MBB DEUPS,,ES_42113,,3,,
004,MBB DEUPS,,ES_42118,,3,,
004,MBB DEUPS,,ES_42120,,3,,
004,MBB DEUPS,,ES_42122,,3,,
004,MBB DEUPS,,ES_42125,,3,,
004,MBB DEUPS,,ES_42126,,3,,
004,MBB DEUPS,,ES_42127,,3,,
004,MBB DEUPS,,ES_42128,,3,,
004,MBB DEUPS,,ES_42129,,3,,
004,MBB DEUPS,,ES_42130,,3,,
004,MBB DEUPS,,ES_42132,,3,,
004,MBB DEUPS,,ES_42133,,3,,
004,MBB DEUPS,,ES_42134,,3,,
004,MBB DEUPS,,ES_42135,,3,,
004,MBB DEUPS,,ES_42136,,3,,
004,MBB DEUPS,,ES_42138,,3,,
004,MBB DEUPS,,ES_42139,,3,,
004,MBB DEUPS,,ES_42140,,3,,
004,MBB DEUPS,,ES_42141,,3,,
004,MBB DEUPS,,ES_42142,,3,,
004,MBB DEUPS,,ES_42145,,3,,
